experiment,platform,case,design,sampler,seed,sample_index,sample_kind,zmconv_c0_lnd,zmconv_c0_lnd_numeric,zmconv_c0_ocn,zmconv_c0_ocn_numeric,cldfrc_dp1,cldfrc_dp1_numeric,zmconv_dmpdz,zmconv_dmpdz_numeric,zmconv_ke,zmconv_ke_numeric,zmconv_alfa,zmconv_alfa_numeric,zmconv_tau,zmconv_tau_numeric,ice_sed_ai,ice_sed_ai_numeric,cldfrc2m_rhmaxi,cldfrc2m_rhmaxi_numeric,clubb_gamma_coef,clubb_gamma_coef_numeric,clubb_C8,clubb_C8_numeric,clubb_beta,clubb_beta_numeric,clubb_C2rt,clubb_C2rt_numeric,clubb_c_K10,clubb_c_K10_numeric,clubb_C1,clubb_C1_numeric,clubb_C6rt,clubb_C6rt_numeric,effgw_oro,effgw_oro_numeric
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_038,digitalnetb2,QMCPy DigitalNetB2,20260428,38,digitalnetb2,0.0031680473,0.003168047292997905,0.0015847065,0.0015847064864587387,0.068061171D0,0.06806117143592083,-9.05512358e-04,-0.0009055123580485006,2.68363977E-06,2.6836397710268674e-06,0.53500447D0,0.5350044744484436,6984.4833,6984.48326614734,774.66382,774.6638171290795,1.0924278D0,1.092427828057861,0.10212419,0.10212419137926154,2.5338439,2.5338438511519734,2.8158078,2.8158078333496563,1.762492D0,1.7624919503088163,0.64986651,0.6498665088929187,1.1226962,1.1226962390207715,3.9874339,3.987433895865597,0.23334921,0.2333492060162332
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_039,digitalnetb2,QMCPy DigitalNetB2,20260428,39,digitalnetb2,0.0057270293,0.005727029299346623,0.0046009949,0.004600994884642252,0.047931014D0,0.04793101387920978,-1.67327060e-03,-0.0016732705963960247,6.13172816E-06,6.131728160319405e-06,0.23716992D0,0.23716992268348952,10115.971,10115.97099246288,1009.0553,1009.0553225677486,1.0095908D0,1.0095907802870026,0.43103583,0.4310358314695658,5.2719711,5.271971149483455,1.7733905,1.7733904671724248,0.99779832D0,0.9977983229039012,1.0727738,1.072773767554369,4.5030082,4.503008211594276,6.4847144,6.484714381927408,0.37742995,0.3774299476755355
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_040,digitalnetb2,QMCPy DigitalNetB2,20260428,40,digitalnetb2,0.001568864,0.0015688640424799602,0.0042766016,0.0042766015908264395,0.07542098D0,0.07542098003765597,-1.93063641e-03,-0.0019306364149262356,9.75592050E-06,9.755920498106978e-06,0.59356926D0,0.5935692647212756,8775.6765,8775.676486358305,948.23084,948.230836368526,1.0227791D0,1.022779112395774,0.1352284,0.13522839968952677,6.7390633,6.739063339014329,2.098478,2.098478031718239,1.8857629D0,1.8857629389600574,0.59431948,0.5943194779344995,4.8258627,4.825862713477607,3.6108945,3.6108945145219877,0.39477994,0.3947799368373168
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_041,digitalnetb2,QMCPy DigitalNetB2,20260428,41,digitalnetb2,0.0035029895,0.003502989510340215,0.0010477773,0.0010477773475123563,0.055608511D0,0.0556085106511373,-6.47985259e-04,-0.0006479852590355504,3.63477082E-06,3.634770818514479e-06,0.2124808D0,0.21248079692884342,5545.6469,5545.646868399147,706.78577,706.7857660432187,1.0805671D0,1.0805670578972488,0.40631857,0.4063185744731658,4.0492636,4.049263620494291,1.0471493,1.04714929361871,1.1504556D0,1.1504555829142178,1.1296409,1.1296409344059726,1.2999209,1.2999208585481896,6.1179603,6.117960296284856,0.22068603,0.22068602616918465
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_042,digitalnetb2,QMCPy DigitalNetB2,20260428,42,digitalnetb2,0.0025854877,0.0025854876532487472,0.0025427502,0.0025427501899283377,0.024779319D0,0.02477931869512188,-3.17381392e-04,-0.0003173813915770482,5.70799355E-06,5.707993546478081e-06,0.3655629D0,0.3655629009747548,4311.4723,4311.472250374234,1312.308,1312.3080230251892,1.0464568D0,1.046456846660768,0.20397435,0.20397435382753779,5.8763207,5.876320717633561,2.9443576,2.9443576429704095,0.84258789D0,0.8425878869687156,0.93650734,0.9365073430627215,3.110894,3.110894031568576,7.5900296,7.59002956430408,0.28505015,0.2850501515779642
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_043,digitalnetb2,QMCPy DigitalNetB2,20260428,43,digitalnetb2,0.0049876044,0.004987604409587433,0.0055956451,0.005595645081416228,0.084962882D0,0.08496288183774742,-1.30396886e-03,-0.0013039688619948396,1.73417749E-06,1.7341774910858185e-06,0.12788459D0,0.12788458691634091,13742.978,13742.978086257213,537.5309,537.5309049306487,1.0511675D0,1.0511674655000898,0.32507187,0.32507186969136,3.3183235,3.318323520573687,1.894124,1.8941239714155067,1.5896115D0,1.5896114889877135,0.34666655,0.346666551769509,2.5148876,2.514887644310493,5.107451,5.107450973653817,0.10072887,0.10072887469276601
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_044,digitalnetb2,QMCPy DigitalNetB2,20260428,44,digitalnetb2,0.0021045692,0.0021045692169803236,0.0018736312,0.0018736311646466838,0.098774251D0,0.0987742505636913,-1.59625800e-03,-0.0015962579980682056,7.67596038E-06,7.675960381852014e-06,0.40604736D0,0.40604735630109384,7861.8161,7861.816149119141,856.94534,856.9453448170655,1.0958648D0,1.0958648473938513,0.39208077,0.39208076801615854,4.4399238,4.439923825829182,2.3585306,2.358530580504727,0.95148935D0,0.9514893460567588,0.43626416,0.4362641611563112,4.3337266,4.333726567446625,3.8585545,3.8585544675768286,0.32995596,0.32995595956978374
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_045,digitalnetb2,QMCPy DigitalNetB2,20260428,45,digitalnetb2,0.0042332488,0.004233248776380972,0.003676693,0.003676693028483982,0.038976429D0,0.038976429426644796,-9.82620086e-04,-0.0009826200863158254,4.51867970E-06,4.51867969781442e-06,0.091025292D0,0.09102529248391575,10981.095,10981.095315372108,1124.1616,1124.1616154331568,1.0005754D0,1.0005753827357622,0.26317399,0.26317399178087725,7.7486078,7.7486077915110805,1.3082968,1.3082968095329581,1.7103243D0,1.710324313196212,0.85735527,0.8573552741971409,1.7920415,1.7920414552721478,6.3411866,6.341186554982555,0.20465076,0.20465075585831036
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_046,digitalnetb2,QMCPy DigitalNetB2,20260428,46,digitalnetb2,0.0032754444,0.0032754444146849402,0.0048577974,0.0048577973523212074,0.040625265D0,0.04062526511473092,-3.55724224e-04,-0.00035572422357373003,7.19429220E-06,7.1942921957487945e-06,0.48473659D0,0.4847365925683914,11524.858,11524.858031913896,353.54144,353.54143909240514,1.07259D0,1.07258995702865,0.47333052,0.473330521600692,2.1708883,2.1708883112373147,2.7001362,2.7001361772868884,1.413944D0,1.4139439814317252,0.9766587,0.9766587026963218,3.6031367,3.60313669109977,7.3689193,7.368919252275011,0.29025515,0.29025515140897185
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_047,digitalnetb2,QMCPy DigitalNetB2,20260428,47,digitalnetb2,0.0055611327,0.005561132684479109,0.0028791018,0.00287910178617317,0.060833243D0,0.06083324250322762,-1.26542582e-03,-0.0012654258211299504,1.44422043E-06,1.4442204290170296e-06,0.31849188D0,0.3184918750472084,2007.2352,2007.2351520091768,1170.2392,1170.2391588967962,1.0303778D0,1.0303777952956283,0.19442499,0.19442498884450388,5.6114663,5.611466306760153,1.6488074,1.6488073597902906,0.64339277D0,0.6433927684061479,0.72258757,0.7225875681820196,2.0226294,2.022629420461748,4.8619475,4.861947497580804,0.17403963,0.174039627282814
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_048,digitalnetb2,QMCPy DigitalNetB2,20260428,48,digitalnetb2,0.0013016279,0.001301627937663368,0.0050747766,0.005074776624614863,0.094185198D0,0.09418519843546684,-1.00455327e-03,-0.0010045532703183474,5.33050915E-06,5.330509147777484e-06,0.052376351D0,0.052376350661446365,5264.5179,5264.517916721279,589.21882,589.2188208472094,1.0361435D0,1.0361435495516849,0.17548957,0.17548957454268624,6.8774185,6.877418511099485,2.6635602,2.6635601673273666,0.8996145D0,0.8996145026126869,1.0068158,1.006815795424291,3.4755946,3.475594632787003,3.3870275,3.38702750944118,0.11132994,0.11132994399354758
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_049,digitalnetb2,QMCPy DigitalNetB2,20260428,49,digitalnetb2,0.0038605958,0.0038605957933840122,0.0032865108,0.0032865108212161483,0.034314135D0,0.03431413526461163,-1.57377669e-03,-0.0015737766932721836,2.25314531E-06,2.2531453106707268e-06,0.44472537D0,0.44472536754933395,8482.1385,8482.138455605666,1389.5619,1389.5618673054857,1.0658567D0,1.065856747873951,0.45439969,0.4543996851160571,3.8111145,3.8111145311644936,1.7382082,1.7382082096564113,1.6700742D0,1.6700741755149036,0.69825322,0.6982532226580531,2.900096,2.900096045454253,5.8750991,5.875099079185172,0.27444907,0.27444907384174144
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_050,digitalnetb2,QMCPy DigitalNetB2,20260428,50,digitalnetb2,0.0023180555,0.0023180554867128084,0.0021254006,0.0021254005512531347,0.046083267D0,0.04608326712828456,-1.18397313e-03,-0.001183973131738418,9.66835872E-06,9.668358718120075e-06,0.28844113D0,0.2884411252931601,14049.193,14049.193309697885,616.96914,616.969136399043,1.0063392D0,1.0063392162724334,0.25674315,0.2567431547431661,6.4833937,6.483393725507527,2.2545721,2.2545721149752085,1.3599634D0,1.3599634351323968,0.46774047,0.4677404731361852,4.7139989,4.7139989059205245,7.5231373,7.523137349579714,0.23099555,0.23099554829135796
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_051,digitalnetb2,QMCPy DigitalNetB2,20260428,51,digitalnetb2,0.0053453305,0.00534533046040526,0.0040505327,0.004050532652341119,0.066208237D0,0.06620823655991288,-4.37668862e-04,-0.00043766886234476526,3.84061579E-06,3.840615793268349e-06,0.51482533D0,0.5148253286035847,4629.9118,4629.911802332728,900.38788,900.3878827260693,1.0891275D0,1.0891274554196293,0.38564535,0.38564535352233487,2.7989595,2.7989594563903553,1.3283616,1.3283616033870866,0.60122001D0,0.6012200082035296,0.83433843,0.8343384281712678,1.1616899,1.1616898760657741,5.0203438,5.020343843522394,0.38447039,0.3844703883984453
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_052,digitalnetb2,QMCPy DigitalNetB2,20260428,52,digitalnetb2,0.0018371374,0.0018371373529561129,0.0027939093,0.0027939092998725207,0.070058002D0,0.07005800197933364,-6.25995905e-04,-0.0006259959052688784,7.40594946E-06,7.405949455343195e-06,0.24258604D0,0.24258603541869117,10508.763,10508.763055680225,1203.4016,1203.401581766274,1.0577125D0,1.0577124655364456,0.34407595,0.3440759485556256,4.676558,4.676558020268617,2.9184937,2.918493720209786,1.8461537D0,1.8461537038541198,0.96259949,0.9625994909260891,3.9990877,3.9990877183983886,3.7692706,3.7692705969216083,0.1634008,0.16340080194360046
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_053,digitalnetb2,QMCPy DigitalNetB2,20260428,53,digitalnetb2,0.0045909745,0.0045909745246779776,0.0059688746,0.005968874576822345,0.050162525D0,0.0501625246359466,-1.95306155e-03,-0.0019530615537191862,1.35549367E-06,1.3554936737751739e-06,0.56350149D0,0.5635014890001152,7377.2671,7377.267071094496,445.21946,445.2194641677046,1.0405008D0,1.0405007881868729,0.22298301,0.22298301014800778,7.6117704,7.611770364163707,1.9922832,1.9922831874322564,1.0990386D0,1.0990385589177916,0.31475164,0.3147516432976441,2.3765882,2.3765882448917317,6.2719698,6.271969779952169,0.300894,0.3008940040427722
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_054,digitalnetb2,QMCPy DigitalNetB2,20260428,54,digitalnetb2,0.0030082086,0.0030082086124161625,0.0044941914,0.004494191437796358,0.029448747D0,0.029448746639064462,-1.38547772e-03,-0.0013854777209314933,8.18679729E-06,8.186797288739994e-06,0.16657966D0,0.16657965785867285,2503.6924,2503.6923797530144,1052.7343,1052.7343018904821,1.087114D0,1.0871139549159041,0.41282723,0.4128272313467112,2.6888261,2.6888261275378844,2.0149966,2.0149965631301736,0.80050674D0,0.8005067354506741,0.61909413,0.6190941265093193,4.1906132,4.190613168274378,7.1241102,7.124110171567674,0.19430575,0.19430574863480743
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_055,digitalnetb2,QMCPy DigitalNetB2,20260428,55,digitalnetb2,0.0059187387,0.005918738664965998,0.0014557968,0.0014557968090203321,0.089559068D0,0.08955906774788121,-2.35492919e-04,-0.0002354929190341614,4.14467805E-06,4.144678053410874e-06,0.32689742D0,0.3268974249875466,12033.732,12033.731848917925,794.81439,794.8143872031296,1.0168273D0,1.0168272604784874,0.14173248,0.1417324787457992,5.0058167,5.005816674569788,1.0896446,1.0896445670439812,1.5359056D0,1.5359056345010706,1.0964068,1.0964068064726535,1.6850609,1.6850608839685353,4.6359848,4.635984809636482,0.34030098,0.3403009762066165
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_056,digitalnetb2,QMCPy DigitalNetB2,20260428,56,digitalnetb2,0.0014089965,0.0014089965281661614,0.0011718041,0.0011718041391250264,0.037088633D0,0.03708863282884908,-5.09037592e-04,-0.0005090375921158498,9.67383408E-07,9.673834083208374e-07,0.1423647D0,0.14236469894165987,13348.644,13348.644182737342,731.55059,731.5505949109547,1.00383D0,1.0038299849526677,0.44981862,0.4498186161690808,6.5371802,6.537180208653499,2.7899744,2.7899744281660843,0.55123838D0,0.5512383757115992,0.67595952,0.67595952187183,1.9875296,1.9875296445935495,7.9791655,7.979165475420951,0.35572673,0.35572672964249996
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_057,digitalnetb2,QMCPy DigitalNetB2,20260428,57,digitalnetb2,0.0036946894,0.0036946894137369355,0.0043882879,0.00438828792349807,0.096881876D0,0.09688187618421679,-1.11258719e-03,-0.00111258718721991,6.49508207E-06,6.495082071437616e-06,0.38593638D0,0.3859363820339852,3917.1541,3917.1541153096146,982.1686,982.1686037791684,1.0991683D0,1.099168285322077,0.12091461,0.12091460529298093,4.1747675,4.17476745096979,1.8715802,1.8715802007680455,1.3158405D0,1.315840460122778,1.040858,1.040858007378005,4.3882235,4.388223529059431,5.4617236,5.4617235677972324,0.18356791,0.18356791319280621
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_058,digitalnetb2,QMCPy DigitalNetB2,20260428,58,digitalnetb2,0.0027381071,0.0027381071007087114,0.0054132945,0.005413294535456629,0.062730599D0,0.06273059908635664,-1.73981963e-03,-0.001739819628837129,5.01386980E-06,5.013869796766349e-06,0.19848741D0,0.19848740793191494,5940.363,5940.3630432757545,506.92516,506.9251561272455,1.0271293D0,1.0271293027393882,0.31857115,0.31857114767839156,6.0963371,6.096337107122072,2.135978,2.1359780133842845,1.8024678D0,1.8024677535722209,0.79320658,0.7932065828045824,2.2022485,2.202248459896296,3.2084042,3.2084041512756696,0.32072966,0.3207296577845726
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_059,digitalnetb2,QMCPy DigitalNetB2,20260428,59,digitalnetb2,0.0048667817,0.004866781737432862,0.0023333725,0.00233337245390405,0.042527199D0,0.042527199486514,-8.38583719e-04,-0.0008385837190936869,8.39363689E-06,8.393636886329457e-06,0.57364894D0,0.5736489373542485,9170.3844,9170.384397097569,1274.468,1274.4679618956043,1.0692926D0,1.0692926172156916,0.23966285,0.23966284901586998,3.2094765,3.2094764685896413,1.2184347,1.218434711904046,1.0495812D0,1.0495811997447455,0.48282786,0.48282786127397304,3.6735028,3.6735028176179148,5.7013586,5.701358569763629,0.1388769,0.13887690390524765
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_060,digitalnetb2,QMCPy DigitalNetB2,20260428,60,digitalnetb2,0.0019641424,0.001964142421376097,0.0035721807,0.0035721807044751712,0.058715831D0,0.05871583139057168,-1.60371576e-04,-0.0001603715760850595,2.45461726E-06,2.454617256794992e-06,0.29550217D0,0.2955021658261565,3187.5167,3187.5167035398126,1101.6949,1101.6948880954476,1.0777214D0,1.0777213855051775,0.28051208,0.28051207797643385,4.3378303,4.337830342176846,2.5342818,2.534281750645074,1.491415D0,1.4914150179470176,0.41081503,0.41081502856201774,1.4796463,1.479646307181645,6.9523917,6.952391733867084,0.36898807,0.3689880660918765
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_061,digitalnetb2,QMCPy DigitalNetB2,20260428,61,digitalnetb2,0.0043662549,0.004366254861234676,0.0017424351,0.001742435132742773,0.078533489D0,0.078533488917307,-1.46053293e-03,-0.0014605329274932,6.20534898E-06,6.2053489750012765e-06,0.47300745D0,0.47300744500750397,12705.155,12705.155351899963,810.96623,810.9662309370771,1.0198846D0,1.019884616481158,0.35161112,0.3516111220416054,7.9739127,7.973912659702123,1.6167385,1.6167384689572593,0.75016032D0,0.7501603224535549,0.88994386,0.8899438574992711,4.8960911,4.896091078752784,4.4593835,4.459383521173983,0.24179111,0.24179111489447908
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_062,digitalnetb2,QMCPy DigitalNetB2,20260428,62,digitalnetb2,0.003447533,0.0034475330414924475,0.0030810051,0.0030810050956475883,0.081865122D0,0.08186512227604842,-1.79077123e-03,-0.0017907712311114776,2.93308733E-06,2.933087331992682e-06,0.11369606D0,0.11369605979021763,9800.427,9800.426992240924,1186.7368,1186.736790515025,1.0540192D0,1.0540192475557486,0.16176689,0.1617668890137357,2.3031886,2.3031885806855756,2.3757634,2.3757633734616603,1.2486405D0,1.2486404757193486,1.1762688,1.1762687661684994,2.7099939,2.7099939317648367,4.2129007,4.212900675524779,0.25458759,0.254587589344364
ARM97_qmc,mac,run_e3sm_scm_ARM97_qmc64_0706_063,digitalnetb2,QMCPy DigitalNetB2,20260428,63,digitalnetb2,0.0053816637,0.005381663729070187,0.0050476271,0.00504762709320226,0.021676371D0,0.021676371000181497,-7.88296195e-04,-0.0007882961946719916,9.27720808E-06,9.27720808225089e-06,0.41742399D0,0.41742399261154345,6681.1396,6681.139561850436,395.74644,395.7464350374426,1.0493574D0,1.049357440687752,0.48285554,0.48285553577064844,5.4149146,5.414914615148596,1.4573692,1.4573691858758426,1.9781796D0,1.978179640541562,0.53012039,0.5301203878594145,3.1657415,3.165741543006198,6.7302483,6.730248257483064,0.13587851,0.135878510497043
